Fra,Til,KWH 60 Forbruk
04.07.2020 17:00,04.07.2020 18:00,"0,22"
04.07.2020 18:00,04.07.2020 19:00,"0,196"
04.07.2020 19:00,04.07.2020 20:00,"0,237"
04.07.2020 20:00,04.07.2020 21:00,"0,207"
04.07.2020 21:00,04.07.2020 22:00,"0,682"
04.07.2020 22:00,04.07.2020 23:00,"0,201"
04.07.2020 23:00,05.07.2020 00:00,"0,176"
05.07.2020 00:00,05.07.2020 01:00,"0,131"
05.07.2020 01:00,05.07.2020 02:00,"0,156"
05.07.2020 02:00,05.07.2020 03:00,"0,19"
05.07.2020 03:00,05.07.2020 04:00,"0,661"
05.07.2020 04:00,05.07.2020 05:00,"0,135"
05.07.2020 05:00,05.07.2020 06:00,"0,249"
05.07.2020 06:00,05.07.2020 07:00,"0,184"
05.07.2020 07:00,05.07.2020 08:00,"0,176"
05.07.2020 08:00,05.07.2020 09:00,"0,236"
05.07.2020 09:00,05.07.2020 10:00,"0,207"
05.07.2020 10:00,05.07.2020 11:00,"0,721"
05.07.2020 11:00,05.07.2020 12:00,"0,21"
05.07.2020 12:00,05.07.2020 13:00,"0,233"
05.07.2020 13:00,05.07.2020 14:00,"0,18"
05.07.2020 14:00,05.07.2020 15:00,"0,184"
05.07.2020 15:00,05.07.2020 16:00,"0,253"
05.07.2020 16:00,05.07.2020 17:00,"0,198"
05.07.2020 17:00,05.07.2020 18:00,"0,735"
05.07.2020 18:00,05.07.2020 19:00,"0,219"
05.07.2020 19:00,05.07.2020 20:00,"0,229"
05.07.2020 20:00,05.07.2020 21:00,"0,178"
05.07.2020 21:00,05.07.2020 22:00,"0,176"
05.07.2020 22:00,05.07.2020 23:00,"0,234"
05.07.2020 23:00,06.07.2020 00:00,"0,147"
06.07.2020 00:00,06.07.2020 01:00,"0,655"
06.07.2020 01:00,06.07.2020 02:00,"0,174"
06.07.2020 02:00,06.07.2020 03:00,"0,171"
06.07.2020 03:00,06.07.2020 04:00,"0,136"
06.07.2020 04:00,06.07.2020 05:00,"0,144"
06.07.2020 05:00,06.07.2020 06:00,"0,236"
06.07.2020 06:00,06.07.2020 07:00,"0,373"
06.07.2020 07:00,06.07.2020 08:00,"0,521"
06.07.2020 08:00,06.07.2020 09:00,"0,241"
06.07.2020 09:00,06.07.2020 10:00,"0,243"
06.07.2020 10:00,06.07.2020 11:00,"0,214"
06.07.2020 11:00,06.07.2020 12:00,"0,216"
06.07.2020 12:00,06.07.2020 13:00,"0,241"
06.07.2020 13:00,06.07.2020 14:00,"0,631"
06.07.2020 14:00,06.07.2020 15:00,"0,186"
06.07.2020 15:00,06.07.2020 16:00,"0,265"
06.07.2020 16:00,06.07.2020 17:00,"0,191"
06.07.2020 17:00,06.07.2020 18:00,"0,185"
06.07.2020 18:00,06.07.2020 19:00,"0,225"
06.07.2020 19:00,06.07.2020 20:00,"0,721"
06.07.2020 20:00,06.07.2020 21:00,"0,177"
06.07.2020 21:00,06.07.2020 22:00,"0,2"
06.07.2020 22:00,06.07.2020 23:00,"0,205"
06.07.2020 23:00,07.07.2020 00:00,"0,135"
07.07.2020 00:00,07.07.2020 01:00,"0,14"
07.07.2020 01:00,07.07.2020 02:00,"0,629"
07.07.2020 02:00,07.07.2020 03:00,"0,131"
07.07.2020 03:00,07.07.2020 04:00,"0,134"
07.07.2020 04:00,07.07.2020 05:00,"0,194"
07.07.2020 05:00,07.07.2020 06:00,"0,181"
07.07.2020 06:00,07.07.2020 07:00,"0,178"
07.07.2020 07:00,07.07.2020 08:00,"0,752"
07.07.2020 08:00,07.07.2020 09:00,"0,225"
07.07.2020 09:00,07.07.2020 10:00,"0,227"
07.07.2020 10:00,07.07.2020 11:00,"0,254"
07.07.2020 11:00,07.07.2020 12:00,"0,261"
07.07.2020 12:00,07.07.2020 13:00,"0,202"
07.07.2020 13:00,07.07.2020 14:00,"0,643"
07.07.2020 14:00,07.07.2020 15:00,"0,243"
07.07.2020 15:00,07.07.2020 16:00,"0,179"
07.07.2020 16:00,07.07.2020 17:00,"0,188"
07.07.2020 17:00,07.07.2020 18:00,"0,244"
07.07.2020 18:00,07.07.2020 19:00,"0,192"
07.07.2020 19:00,07.07.2020 20:00,"0,673"
07.07.2020 20:00,07.07.2020 21:00,"0,222"
07.07.2020 21:00,07.07.2020 22:00,"0,201"
07.07.2020 22:00,07.07.2020 23:00,"0,149"
07.07.2020 23:00,08.07.2020 00:00,"0,161"
08.07.2020 00:00,08.07.2020 01:00,"0,173"
08.07.2020 01:00,08.07.2020 02:00,"0,669"
08.07.2020 02:00,08.07.2020 03:00,"0,143"
08.07.2020 03:00,08.07.2020 04:00,"0,196"
08.07.2020 04:00,08.07.2020 05:00,"0,137"
08.07.2020 05:00,08.07.2020 06:00,"0,175"
08.07.2020 06:00,08.07.2020 07:00,"0,263"
08.07.2020 07:00,08.07.2020 08:00,"0,682"
08.07.2020 08:00,08.07.2020 09:00,"0,266"
08.07.2020 09:00,08.07.2020 10:00,"0,271"
08.07.2020 10:00,08.07.2020 11:00,"0,246"
08.07.2020 11:00,08.07.2020 12:00,"0,213"
08.07.2020 12:00,08.07.2020 13:00,"0,231"
08.07.2020 13:00,08.07.2020 14:00,"0,23"
08.07.2020 14:00,08.07.2020 15:00,"0,738"
08.07.2020 15:00,08.07.2020 16:00,"0,213"
08.07.2020 16:00,08.07.2020 17:00,"0,256"
08.07.2020 17:00,08.07.2020 18:00,"0,2"
08.07.2020 18:00,08.07.2020 19:00,"0,213"
08.07.2020 19:00,08.07.2020 20:00,"0,257"
08.07.2020 20:00,08.07.2020 21:00,"0,181"
08.07.2020 21:00,08.07.2020 22:00,"0,707"
08.07.2020 22:00,08.07.2020 23:00,"0,219"
08.07.2020 23:00,09.07.2020 00:00,"0,139"
09.07.2020 00:00,09.07.2020 01:00,"0,133"
09.07.2020 01:00,09.07.2020 02:00,"0,191"
09.07.2020 02:00,09.07.2020 03:00,"0,146"
09.07.2020 03:00,09.07.2020 04:00,"0,686"
09.07.2020 04:00,09.07.2020 05:00,"0,2"
09.07.2020 05:00,09.07.2020 06:00,"0,203"
09.07.2020 06:00,09.07.2020 07:00,"0,204"
09.07.2020 07:00,09.07.2020 08:00,"0,233"
09.07.2020 08:00,09.07.2020 09:00,"0,223"
09.07.2020 09:00,09.07.2020 10:00,"0,227"
09.07.2020 10:00,09.07.2020 11:00,"0,649"
09.07.2020 11:00,09.07.2020 12:00,"0,429"
09.07.2020 12:00,09.07.2020 13:00,"0,194"
09.07.2020 13:00,09.07.2020 14:00,"0,211"
09.07.2020 14:00,09.07.2020 15:00,"0,25"
09.07.2020 15:00,09.07.2020 16:00,"0,2"
09.07.2020 16:00,09.07.2020 17:00,"0,223"
09.07.2020 17:00,09.07.2020 18:00,"0,275"
09.07.2020 18:00,09.07.2020 19:00,"0,775"
09.07.2020 19:00,09.07.2020 20:00,"0,207"
09.07.2020 20:00,09.07.2020 21:00,"0,249"
09.07.2020 21:00,09.07.2020 22:00,"0,175"
09.07.2020 22:00,09.07.2020 23:00,"0,173"
09.07.2020 23:00,10.07.2020 00:00,"0,202"
10.07.2020 00:00,10.07.2020 01:00,"0,136"
10.07.2020 01:00,10.07.2020 02:00,"0,689"
10.07.2020 02:00,10.07.2020 03:00,"0,198"
10.07.2020 03:00,10.07.2020 04:00,"0,142"
10.07.2020 04:00,10.07.2020 05:00,"0,136"
10.07.2020 05:00,10.07.2020 06:00,"0,239"
10.07.2020 06:00,10.07.2020 07:00,"0,218"
10.07.2020 07:00,10.07.2020 08:00,"0,193"
10.07.2020 08:00,10.07.2020 09:00,"0,762"
10.07.2020 09:00,10.07.2020 10:00,"0,248"
10.07.2020 10:00,10.07.2020 11:00,"0,224"
10.07.2020 11:00,10.07.2020 12:00,"0,252"
10.07.2020 12:00,10.07.2020 13:00,"0,226"
10.07.2020 13:00,10.07.2020 14:00,"0,184"
10.07.2020 14:00,10.07.2020 15:00,"0,212"
10.07.2020 15:00,10.07.2020 16:00,"0,77"
10.07.2020 16:00,10.07.2020 17:00,"0,195"
10.07.2020 17:00,10.07.2020 18:00,"0,217"
10.07.2020 18:00,10.07.2020 19:00,"0,237"
10.07.2020 19:00,10.07.2020 20:00,"0,191"
10.07.2020 20:00,10.07.2020 21:00,"0,198"
10.07.2020 21:00,10.07.2020 22:00,"0,466"
10.07.2020 22:00,10.07.2020 23:00,"0,497"
10.07.2020 23:00,11.07.2020 00:00,"0,142"
11.07.2020 00:00,11.07.2020 01:00,"0,193"
11.07.2020 01:00,11.07.2020 02:00,"0,137"
11.07.2020 02:00,11.07.2020 03:00,"0,136"
11.07.2020 03:00,11.07.2020 04:00,"0,199"
11.07.2020 04:00,11.07.2020 05:00,"0,31"
11.07.2020 05:00,11.07.2020 06:00,"0,495"
11.07.2020 06:00,11.07.2020 07:00,"0,248"
11.07.2020 07:00,11.07.2020 08:00,"0,193"
11.07.2020 08:00,11.07.2020 09:00,"0,194"
11.07.2020 09:00,11.07.2020 10:00,"0,283"
11.07.2020 10:00,11.07.2020 11:00,"0,228"
11.07.2020 11:00,11.07.2020 12:00,"0,663"
11.07.2020 12:00,11.07.2020 13:00,"0,261"
11.07.2020 13:00,11.07.2020 14:00,"0,207"
11.07.2020 14:00,11.07.2020 15:00,"0,188"
11.07.2020 15:00,11.07.2020 16:00,"0,243"
11.07.2020 16:00,11.07.2020 17:00,"0,328"
11.07.2020 17:00,11.07.2020 18:00,"0,596"
11.07.2020 18:00,11.07.2020 19:00,"0,255"
11.07.2020 19:00,11.07.2020 20:00,"0,221"
11.07.2020 20:00,11.07.2020 21:00,"0,178"
11.07.2020 21:00,11.07.2020 22:00,"0,225"
11.07.2020 22:00,11.07.2020 23:00,"0,192"
11.07.2020 23:00,12.07.2020 00:00,"0,703"
12.07.2020 00:00,12.07.2020 01:00,"0,18"
12.07.2020 01:00,12.07.2020 02:00,"0,162"
12.07.2020 02:00,12.07.2020 03:00,"0,131"
12.07.2020 03:00,12.07.2020 04:00,"0,177"
12.07.2020 04:00,12.07.2020 05:00,"0,164"
12.07.2020 05:00,12.07.2020 06:00,"0,177"
12.07.2020 06:00,12.07.2020 07:00,"0,688"
12.07.2020 07:00,12.07.2020 08:00,"0,224"
12.07.2020 08:00,12.07.2020 09:00,"0,196"
12.07.2020 09:00,12.07.2020 10:00,"0,26"
12.07.2020 10:00,12.07.2020 11:00,"0,253"
12.07.2020 11:00,12.07.2020 12:00,"0,219"
12.07.2020 12:00,12.07.2020 13:00,"0,766"
12.07.2020 13:00,12.07.2020 14:00,"0,226"
12.07.2020 14:00,12.07.2020 15:00,"0,192"
12.07.2020 15:00,12.07.2020 16:00,"0,235"
12.07.2020 16:00,12.07.2020 17:00,"0,224"
12.07.2020 17:00,12.07.2020 18:00,"0,186"
12.07.2020 18:00,12.07.2020 19:00,"0,26"
12.07.2020 19:00,12.07.2020 20:00,"0,736"
12.07.2020 20:00,12.07.2020 21:00,"0,183"
12.07.2020 21:00,12.07.2020 22:00,"0,233"
12.07.2020 22:00,12.07.2020 23:00,"0,191"
12.07.2020 23:00,13.07.2020 00:00,"0,133"
13.07.2020 00:00,13.07.2020 01:00,"0,188"
13.07.2020 01:00,13.07.2020 02:00,"0,738"
13.07.2020 02:00,13.07.2020 03:00,"0,136"
13.07.2020 03:00,13.07.2020 04:00,"0,188"
13.07.2020 04:00,13.07.2020 05:00,"0,154"
13.07.2020 05:00,13.07.2020 06:00,"0,182"
13.07.2020 06:00,13.07.2020 07:00,"0,258"
13.07.2020 07:00,13.07.2020 08:00,"0,203"
13.07.2020 08:00,13.07.2020 09:00,"0,236"
13.07.2020 09:00,13.07.2020 10:00,"0,761"
13.07.2020 10:00,13.07.2020 11:00,"0,231"
13.07.2020 11:00,13.07.2020 12:00,"0,224"
13.07.2020 12:00,13.07.2020 13:00,"0,271"
13.07.2020 13:00,13.07.2020 14:00,"0,202"
13.07.2020 14:00,13.07.2020 15:00,"0,197"
13.07.2020 15:00,13.07.2020 16:00,"0,827"
13.07.2020 16:00,13.07.2020 17:00,"0,218"
13.07.2020 17:00,13.07.2020 18:00,"0,203"
13.07.2020 18:00,13.07.2020 19:00,"0,264"
13.07.2020 19:00,13.07.2020 20:00,"0,192"
13.07.2020 20:00,13.07.2020 21:00,"0,184"
13.07.2020 21:00,13.07.2020 22:00,"0,242"
13.07.2020 22:00,13.07.2020 23:00,"0,744"
13.07.2020 23:00,14.07.2020 00:00,"0,139"
14.07.2020 00:00,14.07.2020 01:00,"0,201"
14.07.2020 01:00,14.07.2020 02:00,"0,138"
14.07.2020 02:00,14.07.2020 03:00,"0,142"
14.07.2020 03:00,14.07.2020 04:00,"0,198"
14.07.2020 04:00,14.07.2020 05:00,"0,134"
14.07.2020 05:00,14.07.2020 06:00,"0,142"
14.07.2020 06:00,14.07.2020 07:00,"0,757"
14.07.2020 07:00,14.07.2020 08:00,"0,14"
14.07.2020 08:00,14.07.2020 09:00,"0,189"
14.07.2020 09:00,14.07.2020 10:00,"0,244"
14.07.2020 10:00,14.07.2020 11:00,"0,177"
14.07.2020 11:00,14.07.2020 12:00,"0,191"
14.07.2020 12:00,14.07.2020 13:00,"0,241"
14.07.2020 13:00,14.07.2020 14:00,"0,763"
14.07.2020 14:00,14.07.2020 15:00,"0,188"
14.07.2020 15:00,14.07.2020 16:00,"0,242"
14.07.2020 16:00,14.07.2020 17:00,"0,178"
14.07.2020 17:00,14.07.2020 18:00,"0,19"
14.07.2020 18:00,14.07.2020 19:00,"0,246"
14.07.2020 19:00,14.07.2020 20:00,"0,178"
14.07.2020 20:00,14.07.2020 21:00,"0,718"
14.07.2020 21:00,14.07.2020 22:00,"0,328"
14.07.2020 22:00,14.07.2020 23:00,"0,623"
14.07.2020 23:00,15.07.2020 00:00,"2,291"
15.07.2020 00:00,15.07.2020 01:00,"2,199"
15.07.2020 01:00,15.07.2020 02:00,"0,605"
15.07.2020 02:00,15.07.2020 03:00,"0,168"
15.07.2020 03:00,15.07.2020 04:00,"0,2"
15.07.2020 04:00,15.07.2020 05:00,"0,642"
15.07.2020 05:00,15.07.2020 06:00,"0,178"
15.07.2020 06:00,15.07.2020 07:00,"0,199"
15.07.2020 07:00,15.07.2020 08:00,"0,226"
15.07.2020 08:00,15.07.2020 09:00,"0,813"
15.07.2020 09:00,15.07.2020 10:00,"0,503"
15.07.2020 10:00,15.07.2020 11:00,"1,151"
15.07.2020 11:00,15.07.2020 12:00,"1,707"
15.07.2020 12:00,15.07.2020 13:00,"1,067"
15.07.2020 13:00,15.07.2020 14:00,"1,307"
15.07.2020 14:00,15.07.2020 15:00,"0,41"
15.07.2020 15:00,15.07.2020 16:00,"1,58"
15.07.2020 16:00,15.07.2020 17:00,"1,964"
15.07.2020 17:00,15.07.2020 18:00,"0,301"
15.07.2020 18:00,15.07.2020 19:00,"0,289"
15.07.2020 19:00,15.07.2020 20:00,"0,291"
15.07.2020 20:00,15.07.2020 21:00,"0,722"
15.07.2020 21:00,15.07.2020 22:00,"0,213"
15.07.2020 22:00,15.07.2020 23:00,"0,217"
15.07.2020 23:00,16.07.2020 00:00,"0,195"
16.07.2020 00:00,16.07.2020 01:00,"0,882"
16.07.2020 01:00,16.07.2020 02:00,"0,636"
16.07.2020 02:00,16.07.2020 03:00,"0,25"
16.07.2020 03:00,16.07.2020 04:00,"0,225"
16.07.2020 04:00,16.07.2020 05:00,"0,747"
16.07.2020 05:00,16.07.2020 06:00,"0,223"
16.07.2020 06:00,16.07.2020 07:00,"0,303"
16.07.2020 07:00,16.07.2020 08:00,"0,24"
16.07.2020 08:00,16.07.2020 09:00,"0,534"
16.07.2020 09:00,16.07.2020 10:00,"0,651"
16.07.2020 10:00,16.07.2020 11:00,"0,384"
16.07.2020 11:00,16.07.2020 12:00,"0,304"
16.07.2020 12:00,16.07.2020 13:00,"1,015"
16.07.2020 13:00,16.07.2020 14:00,"0,955"
16.07.2020 14:00,16.07.2020 15:00,"0,43"
16.07.2020 15:00,16.07.2020 16:00,"0,706"
16.07.2020 16:00,16.07.2020 17:00,"0,322"
16.07.2020 17:00,16.07.2020 18:00,"1,538"
16.07.2020 18:00,16.07.2020 19:00,"2,098"
16.07.2020 19:00,16.07.2020 20:00,"1,076"
16.07.2020 20:00,16.07.2020 21:00,"0,547"
16.07.2020 21:00,16.07.2020 22:00,"0,68"
16.07.2020 22:00,16.07.2020 23:00,"1,262"
16.07.2020 23:00,17.07.2020 00:00,"0,247"
17.07.2020 00:00,17.07.2020 01:00,"1,248"
17.07.2020 01:00,17.07.2020 02:00,"0,34"
17.07.2020 02:00,17.07.2020 03:00,"0,241"
17.07.2020 03:00,17.07.2020 04:00,"0,246"
17.07.2020 04:00,17.07.2020 05:00,"0,204"
17.07.2020 05:00,17.07.2020 06:00,"0,759"
17.07.2020 06:00,17.07.2020 07:00,"0,288"
17.07.2020 07:00,17.07.2020 08:00,"0,246"
17.07.2020 08:00,17.07.2020 09:00,"0,296"
17.07.2020 09:00,17.07.2020 10:00,"1,224"
17.07.2020 10:00,17.07.2020 11:00,"0,689"
17.07.2020 11:00,17.07.2020 12:00,"1,218"
17.07.2020 12:00,17.07.2020 13:00,"1,12"
17.07.2020 13:00,17.07.2020 14:00,"1,224"
17.07.2020 14:00,17.07.2020 15:00,"0,965"
17.07.2020 15:00,17.07.2020 16:00,"0,589"
17.07.2020 16:00,17.07.2020 17:00,"1,587"
17.07.2020 17:00,17.07.2020 18:00,"1,178"
17.07.2020 18:00,17.07.2020 19:00,"0,543"
17.07.2020 19:00,17.07.2020 20:00,"0,581"
17.07.2020 20:00,17.07.2020 21:00,"0,952"
17.07.2020 21:00,17.07.2020 22:00,"0,343"
17.07.2020 22:00,17.07.2020 23:00,"0,878"
17.07.2020 23:00,18.07.2020 00:00,"0,325"
18.07.2020 00:00,18.07.2020 01:00,"0,234"
18.07.2020 01:00,18.07.2020 02:00,"0,729"
18.07.2020 02:00,18.07.2020 03:00,"0,974"
18.07.2020 03:00,18.07.2020 04:00,"0,231"
18.07.2020 04:00,18.07.2020 05:00,"0,178"
18.07.2020 05:00,18.07.2020 06:00,"0,694"
18.07.2020 06:00,18.07.2020 07:00,"0,244"
18.07.2020 07:00,18.07.2020 08:00,"0,212"
18.07.2020 08:00,18.07.2020 09:00,"2,501"
18.07.2020 09:00,18.07.2020 10:00,"2,438"
18.07.2020 10:00,18.07.2020 11:00,"0,349"
18.07.2020 11:00,18.07.2020 12:00,"1,2"
18.07.2020 12:00,18.07.2020 13:00,"0,42"
18.07.2020 13:00,18.07.2020 14:00,"0,281"
18.07.2020 14:00,18.07.2020 15:00,"0,282"
18.07.2020 15:00,18.07.2020 16:00,"0,816"
18.07.2020 16:00,18.07.2020 17:00,"0,312"
18.07.2020 17:00,18.07.2020 18:00,"0,28"
18.07.2020 18:00,18.07.2020 19:00,"0,285"
18.07.2020 19:00,18.07.2020 20:00,"0,686"
18.07.2020 20:00,18.07.2020 21:00,"0,425"
18.07.2020 21:00,18.07.2020 22:00,"0,254"
18.07.2020 22:00,18.07.2020 23:00,"0,258"
18.07.2020 23:00,19.07.2020 00:00,"0,305"
19.07.2020 00:00,19.07.2020 01:00,"0,392"
19.07.2020 01:00,19.07.2020 02:00,"0,6"
19.07.2020 02:00,19.07.2020 03:00,"0,269"
19.07.2020 03:00,19.07.2020 04:00,"0,298"
19.07.2020 04:00,19.07.2020 05:00,"0,239"
19.07.2020 05:00,19.07.2020 06:00,"0,237"
19.07.2020 06:00,19.07.2020 07:00,"0,575"
19.07.2020 07:00,19.07.2020 08:00,"0,567"
19.07.2020 08:00,19.07.2020 09:00,"0,286"
19.07.2020 09:00,19.07.2020 10:00,"0,288"
19.07.2020 10:00,19.07.2020 11:00,"0,32"
19.07.2020 11:00,19.07.2020 12:00,"0,341"
19.07.2020 12:00,19.07.2020 13:00,"0,299"
19.07.2020 13:00,19.07.2020 14:00,"0,828"
19.07.2020 14:00,19.07.2020 15:00,"0,36"
19.07.2020 15:00,19.07.2020 16:00,"1,307"
19.07.2020 16:00,19.07.2020 17:00,"0,631"
19.07.2020 17:00,19.07.2020 18:00,"0,666"
19.07.2020 18:00,19.07.2020 19:00,"2,46"
19.07.2020 19:00,19.07.2020 20:00,"0,718"
19.07.2020 20:00,19.07.2020 21:00,"0,699"
19.07.2020 21:00,19.07.2020 22:00,"0,993"
19.07.2020 22:00,19.07.2020 23:00,"0,769"
19.07.2020 23:00,20.07.2020 00:00,"0,747"
20.07.2020 00:00,20.07.2020 01:00,"0,181"
20.07.2020 01:00,20.07.2020 02:00,"0,173"
20.07.2020 02:00,20.07.2020 03:00,"0,348"
20.07.2020 03:00,20.07.2020 04:00,"0,613"
20.07.2020 04:00,20.07.2020 05:00,"0,175"
20.07.2020 05:00,20.07.2020 06:00,"0,201"
20.07.2020 06:00,20.07.2020 07:00,"0,258"
20.07.2020 07:00,20.07.2020 08:00,"0,826"
20.07.2020 08:00,20.07.2020 09:00,"0,229"
20.07.2020 09:00,20.07.2020 10:00,"0,249"
20.07.2020 10:00,20.07.2020 11:00,"0,826"
20.07.2020 11:00,20.07.2020 12:00,"1,368"
20.07.2020 12:00,20.07.2020 13:00,"0,74"
20.07.2020 13:00,20.07.2020 14:00,"0,323"
20.07.2020 14:00,20.07.2020 15:00,"0,776"
20.07.2020 15:00,20.07.2020 16:00,"1,351"
20.07.2020 16:00,20.07.2020 17:00,"1,804"
20.07.2020 17:00,20.07.2020 18:00,"2,584"
20.07.2020 18:00,20.07.2020 19:00,"1,582"
20.07.2020 19:00,20.07.2020 20:00,"0,642"
20.07.2020 20:00,20.07.2020 21:00,"0,644"
20.07.2020 21:00,20.07.2020 22:00,"1,118"
20.07.2020 22:00,20.07.2020 23:00,"2,381"
20.07.2020 23:00,21.07.2020 00:00,"2,163"
21.07.2020 00:00,21.07.2020 01:00,"0,559"
21.07.2020 01:00,21.07.2020 02:00,"0,225"
21.07.2020 02:00,21.07.2020 03:00,"0,176"
21.07.2020 03:00,21.07.2020 04:00,"0,733"
21.07.2020 04:00,21.07.2020 05:00,"0,229"
21.07.2020 05:00,21.07.2020 06:00,"0,226"
21.07.2020 06:00,21.07.2020 07:00,"0,221"
21.07.2020 07:00,21.07.2020 08:00,"1,054"
21.07.2020 08:00,21.07.2020 09:00,"0,3"
21.07.2020 09:00,21.07.2020 10:00,"0,228"
21.07.2020 10:00,21.07.2020 11:00,"0,229"
21.07.2020 11:00,21.07.2020 12:00,"0,767"
21.07.2020 12:00,21.07.2020 13:00,"0,411"
21.07.2020 13:00,21.07.2020 14:00,"0,302"
21.07.2020 14:00,21.07.2020 15:00,"0,617"
21.07.2020 15:00,21.07.2020 16:00,"0,337"
21.07.2020 16:00,21.07.2020 17:00,"0,318"
21.07.2020 17:00,21.07.2020 18:00,"0,277"
